categories_str,sources_str,cosine_centroid,manual_coarse_grained,space_selection,qumcrae_label,word,lemma,wiki_frequency,word_in_wn?,word_noun_in_wn?,n_navigli_clusters,n_onto_senses_n_v,n_wn_senses,min_wn_sim_wup,av_sim_wup,polysemy_type,mipvu,wn_abs_conc,conc,fam,aoa,property,concept
neighbors-200,wikipedia_sgns_model,0.3455580355,-,True,-,chamferboards,chamferboard,100,False,False,0,0,0,None,,,,-,,,,square,chamferboard
neighbors-200,wikipedia_sgns_model,0.3443757365,-,True,-,basement,basement,26654,True,True,2,0,2,0.7058823529411765,0.7058823529411765,mon,,conc,585,522,,square,basement
round,conceptnet,0.2636458646,-,True,-,tortillas,tortilla,684,True,True,0,0,1,1.0,1.0,mon,,conc,,,,square,tortilla
neighbors-200,wikipedia_sgns_model,0.4045405332,-,True,-,bathrooms,bathroom,3056,True,True,1,0,2,0.8888888888888888,0.8888888888888888,poly,non-met,conc,,,,square,bathroom
neighbors-200,wikipedia_sgns_model,0.4570496505,-,True,-,bathroom,bathroom,9261,True,True,1,0,2,0.8888888888888888,0.8888888888888888,poly,non-met,conc,,,,square,bathroom
neighbors-200,wikipedia_sgns_model,0.3512100538,-,True,-,kitchens,kitchen,4408,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,square,kitchen
neighbors-200,wikipedia_sgns_model,0.443162334,-,True,-,kitchen,kitchen,34918,True,True,0,0,1,1.0,1.0,poly,non-met,conc,,,,square,kitchen
neighbors-200,wikipedia_sgns_model,0.3370148492,-,True,-,snack,snack,5025,True,True,0,0,2,None,,homonyms_only_different_pos,,conc,,,,square,snack
neighbors-200,wikipedia_sgns_model,0.3483204575,-,True,-,countertop,countertop,217,True,True,0,0,1,1.0,1.0,,,conc,,,,square,countertop
neighbors-200,wikipedia_sgns_model,0.3744671705,-,True,-,countertops,countertop,193,True,True,0,0,1,1.0,1.0,,,conc,,,,square,countertop
neighbors-200,wikipedia_sgns_model,0.3664566941,-,True,-,laundry,laundry,6998,True,True,2,0,2,0.35294117647058826,0.35294117647058826,poly,,conc,576,502,367,square,laundry
neighbors-200,wikipedia_sgns_model,0.3859925611,-,True,-,toilet,toilet,10036,True,True,2,0,4,0.10526315789473684,0.21157980736154114,poly,non-met,abs-conc,586,567,,square,toilet
neighbors-200,wikipedia_sgns_model,0.3860884757,-,True,-,toilets,toilet,6832,True,True,2,0,4,0.10526315789473684,0.21157980736154114,poly,non-met,abs-conc,,,,square,toilet
neg,manually_included,0.2250573662,-,True,-,mug,mug,1390,True,True,3,0,5,0.125,0.22725215817321084,homonyms_only_different_pos,,abs-conc,576,527,,square,mug
neighbors-200,wikipedia_sgns_model,0.3465485464,-,True,-,refrigerator,refrigerator,2812,True,True,0,1,1,1.0,1.0,mon,,conc,574,545,,square,refrigerator
round square,conceptnet,0.0994415769,3,False,-,world,world,1622378,True,True,4,8,9,0.1,0.29886228936427967,poly,met non-met,abs-conc-n,532,607,,square,world
pos,manually_included,0.2645616775,-,True,-,newspaper,newspaper,157687,True,True,1,5,4,0.1,0.24847494553376906,poly,non-met,abs-conc,576,641,292,square,newspaper
round,conceptnet,0.1147301478,3,False,-,football,football,719207,True,True,1,0,2,0.1,0.1,poly,non-met,abs-conc,584,565,233,square,football
neighbors-200,wikipedia_sgns_model,0.345610246,-,True,-,blackboards,blackboard,201,True,True,0,0,1,1.0,1.0,mon,,conc,,,,square,blackboard
neighbors-200,wikipedia_sgns_model,0.341734025,-,True,-,couches,couch,578,True,True,1,0,4,0.47619047619047616,0.5793650793650794,homonyms_only_different_pos,,abs-conc,,,,square,couch
round,conceptnet,0.2012430556,-,True,-,egg,egg,30333,True,True,2,0,5,0.2,0.22395510835913313,poly,met non-met,conc,613,608,186,square,egg
is_round,mcrae,0.1182700488,3,False,neg-is_round-all,beets,beet,1374,True,True,1,0,2,0.2,0.2,poly,,conc,,,,square,beet
is_round,mcrae,0.1730866264,3,False,neg-is_round-all,blueberry,blueberry,2067,True,True,1,0,2,0.34782608695652173,0.34782608695652173,mon,,conc,,,,square,blueberry
is_round,mcrae,0.2926547337,-,True,neg-is_round-all,apple,apple,48472,True,True,1,0,2,0.32,0.32,poly,non-met,conc,620,598,211,square,apple
neg,manually_included,0.1382839914,3,False,-,carrot,carrot,2821,True,True,2,0,4,0.09523809523809523,0.1915065441381231,poly,non-met,abs-conc,622,539,,square,carrot
is_round,mcrae,0.1448110083,3,False,neg-is_round-no,banana,banana,10769,True,True,2,0,2,0.38095238095238093,0.38095238095238093,mon,,conc,633,576,,square,banana
round,conceptnet,0.2004117061,-,True,-,oranges,orange,3774,True,True,2,0,6,0.09090909090909091,0.21267781238369476,homonyms_only_different_pos,non-met,abs-conc-n,,,,square,orange
is_round,mcrae,0.1440280524,3,False,neg-is_round-all,cabbage,cabbage,4316,True,True,1,0,4,0.10526315789473684,0.14097007223942207,poly,,abs-conc,611,504,,square,cabbage
is_round,mcrae,0.0780611071,3,False,neg-is_round-all,baton,baton,12610,True,True,1,0,5,0.7368421052631579,0.766549707602339,poly,,conc,570,424,,square,baton
neg_met,manually_included,0.1374648941,3,False,-,report,report,212954,True,True,5,10,13,0.2,0.4565143190143189,homonyms_only_different_pos,non-met,abs,417,590,386,square,report
round,conceptnet,0.1435965499,3,False,-,basketball,basketball,187540,True,True,1,0,2,0.1,0.1,poly,,abs-conc,,,,square,basketball
is_round,mcrae,0.1488311714,3,False,neg-is_round-all,bowl,bowl,100099,True,True,4,5,12,0.11764705882352941,0.36320669310666914,homonyms_also_same_pos,non-met,abs-conc,575,557,256,square,bowl
neg_met,manually_included,0.1491045114,3,False,-,program,program,473642,True,True,6,12,10,0.19047619047619047,0.32447331857495193,homonyms_only_different_pos,,abs,,,,square,program
is_round,mcrae,0.1541701615,3,False,neg-is_round-all,cantaloupe,cantaloupe,287,True,True,1,0,2,0.3076923076923077,0.3076923076923077,,,conc,,,,square,cantaloupe
round,conceptnet,0.1759125167,3,False,-,baseball,baseball,177203,True,True,1,0,2,0.09090909090909091,0.09090909090909091,poly,non-met,abs-conc,,,,square,baseball
round,conceptnet,0.1846142605,3,False,-,oval,oval,26400,True,True,0,0,2,None,,mon,non-met,abs,,,,square,oval
is_round,mcrae,0.1879134209,2,True,neg-is_round-some,biscuit,biscuit,3219,True,True,1,0,2,0.7058823529411765,0.7058823529411765,poly,non-met,conc,574,521,,square,biscuit
round,conceptnet,0.194148164,-,True,-,circles,circle,27366,True,True,3,11,11,0.1,0.21688155519924215,homonyms_only_different_pos,met non-met,abs-conc,,,,square,circle
round,conceptnet,0.2059569816,-,True,-,circle,circle,75249,True,True,3,11,11,0.1,0.21688155519924215,homonyms_only_different_pos,met non-met,abs-conc,515,581,214,square,circle
round,conceptnet,0.2217276721,-,True,-,marbles,marble,2365,True,True,2,0,4,0.23529411764705882,0.3284313725490196,poly,met non-met,abs-conc,,,,square,marble
round,conceptnet,0.2409068179,-,True,-,marble,marble,29389,True,True,2,0,4,0.23529411764705882,0.3284313725490196,poly,met non-met,abs-conc,611,436,294,square,marble
round,conceptnet,0.2250405691,-,True,-,frisbee,frisbee,1532,True,True,0,0,1,0.8333333333333334,0.8333333333333334,,,conc,,,,square,frisbee
round,conceptnet,0.2628449383,-,True,-,frisbees,frisbee,119,True,True,0,0,1,0.8333333333333334,0.8333333333333334,,,conc,,,,square,frisbee
round is_round,conceptnet mcrae,0.239684294,-,True,neg-is_round-all,ball,ball,137087,True,True,3,0,13,0.08,0.20951374560226235,homonyms_also_same_pos,non-met,abs-conc-n,615,575,150,square,ball
round,conceptnet,0.2617826232,-,True,-,balls,ball,28297,True,True,3,0,13,0.08,0.20951374560226235,homonyms_also_same_pos,non-met,abs-conc-n,,,,square,ball
round,conceptnet,0.24375142,-,True,-,planets,planet,23876,True,True,1,0,3,0.5,0.6190476190476191,mon,non-met,conc,,,,square,planet
round,conceptnet,0.2442728785,-,True,-,tarts,tart,484,True,True,3,0,5,0.25,0.4467320261437908,homonyms_only_different_pos,,conc,,,,square,tart
round,conceptnet,0.254483671,-,True,-,sphere,sphere,23135,True,True,2,6,7,0.1,0.2604244261807287,poly,,abs-conc,489,457,,square,sphere
round,conceptnet,0.2605518246,-,True,-,globe,globe,42074,True,True,2,0,3,0.125,0.25595238095238093,poly,non-met,abs-conc-n,535,477,364,square,globe
is_round,mcrae,0.2651849066,-,True,neg-is_round-all,bracelet,bracelet,3240,True,True,1,0,2,0.5882352941176471,0.5882352941176471,mon,,conc,602,547,,square,bracelet
neg_met,manually_included,0.2747038532,-,True,-,text,text,122947,True,True,3,0,4,0.10526315789473684,0.4196602617655249,poly,non-met,abs-conc,498,511,486,square,text
round,conceptnet,0.3106448579,-,True,-,cds,cds,16324,True,True,0,0,4,0.10526315789473684,0.20887205759496777,,,abs-conc,,,,square,cds
is_round,mcrae,0.3260773641,-,True,neg-is_round-some,ashtray,ashtray,401,True,True,0,0,1,1.0,1.0,mon,non-met,conc,,,,square,ashtray
neighbors-200,wikipedia_sgns_model,0.335932207,-,True,-,dumbwaiter,dumbwaiter,150,True,True,0,0,1,1.0,1.0,poly,,conc,,,,square,dumbwaiter
neighbors-200,wikipedia_sgns_model,0.336060278,-,True,-,zoombinis,zoombinis,116,False,False,0,0,0,None,,,,-,,,,square,zoombinis
neighbors-200,wikipedia_sgns_model,0.3363863874,-,True,-,expander,expander,526,False,False,0,0,0,None,,,,-,,,,square,expander
neighbors-200,wikipedia_sgns_model,0.336480952,-,True,-,suites,suite,8494,True,True,3,0,4,0.125,0.25117521367521367,poly,non-met,abs-conc,,,,square,suite
neighbors-200,wikipedia_sgns_model,0.3365063101,-,True,-,smartphones,smartphone,4106,False,False,0,0,0,None,,,,-,,,,square,smartphone
neighbors-200,wikipedia_sgns_model,0.3365676427,-,True,-,cafeterias,cafeteria,754,True,True,0,1,1,1.0,1.0,mon,,conc,,,,square,cafeteria
neighbors-200,wikipedia_sgns_model,0.3706571768,-,True,-,cafeteria,cafeteria,6144,True,True,0,1,1,1.0,1.0,mon,,conc,,,,square,cafeteria
neighbors-200,wikipedia_sgns_model,0.336690525,-,True,-,door,door,91220,True,True,1,9,5,0.09523809523809523,0.4200681851688044,poly,met non-met,abs-conc,606,630,214,square,door
neighbors-200,wikipedia_sgns_model,0.3369677382,-,True,-,gp2x,gp2x,139,False,False,0,0,0,None,,,,-,,,,square,gp2x
neighbors-200,wikipedia_sgns_model,0.3377441692,-,True,-,sideboard,sideboard,227,True,True,2,0,3,0.5882352941176471,0.6838235294117648,mon,,conc,,,,square,sideboard
neighbors-200,wikipedia_sgns_model,0.3380640924,-,True,-,washrooms,washroom,491,True,True,0,0,1,1.0,1.0,mon,,conc,,,,square,washroom
neighbors-200,wikipedia_sgns_model,0.3383150915,-,True,-,tascam,tascam,145,False,False,0,0,0,None,,,,-,,,,square,tascam
pos,manually_included,0.3383374182,-,True,-,book,book,640806,True,True,8,17,15,0.11764705882352941,0.33598643936156,homonyms_only_different_pos,met non-met,abs-conc-n,609,643,214,square,book
neighbors-200,wikipedia_sgns_model,0.3384672031,-,True,-,keypads,keypad,162,True,True,0,0,1,0.9090909090909091,0.9090909090909091,,,conc,,,,square,keypad
neighbors-200,wikipedia_sgns_model,0.3665383703,-,True,-,keypad,keypad,1114,True,True,0,0,1,0.9090909090909091,0.9090909090909091,,,conc,,,,square,keypad
neighbors-200,wikipedia_sgns_model,0.3386915813,-,True,-,xlib,xlib,101,False,False,0,0,0,None,,,,-,,,,square,xlib
neighbors-200,wikipedia_sgns_model,0.3387861229,-,True,-,mainframe,mainframe,3022,True,True,2,0,2,0.6,0.6,,,conc,,,,square,mainframe
neighbors-200,wikipedia_sgns_model,0.339270826,-,True,-,ipads,ipad,657,False,False,0,0,0,None,,,,-,,,,square,ipad
neighbors-200,wikipedia_sgns_model,0.3701217354,-,True,-,ipad,ipad,4928,False,False,0,0,0,None,,,,-,,,,square,ipad
neighbors-200,wikipedia_sgns_model,0.3400996011,-,True,-,stairwells,stairwell,514,True,True,0,0,1,1.0,1.0,mon,,conc,,,,square,stairwell
neighbors-200,wikipedia_sgns_model,0.3403510658,-,True,-,128kb,128,189,False,False,0,0,0,None,,,,-,,,,square,128
neighbors-200,wikipedia_sgns_model,0.3405782564,-,True,-,sharpeners,sharpener,108,True,True,0,0,1,1.0,1.0,mon,,conc,,,,square,sharpener
neighbors-200,wikipedia_sgns_model,0.3411090281,-,True,-,sparcstation,sparcstation,202,False,False,0,0,0,None,,,,-,,,,square,sparcstation
